species,description_year,extinction_year
Hippolais.pallida,1833,NA
Hippolais.polyglotta,1817,NA
Hippolais.rama,1832,NA
Hirundapus.caudacutus,1802,NA
Hirundapus.cochinchinensis,1878,NA
Hirundapus.giganteus,1825,NA
Hirundinea.ferruginea,1788,NA
Hirundo.abyssinica,1843,NA
Hirundo.aethiopica,1869,NA
Hirundo.albigularis,1849,NA
Hirundo.angolensis,1868,NA
Hirundo.atrocaerulea,1850,NA
Hirundo.concolor,1832,NA
Hirundo.cucullata,1783,NA
Hirundo.daurica,1771,NA
Hirundo.dimidiata,1850,NA
Hirundo.domicola,1844,NA
Hirundo.fluvicola,1855,NA
Hirundo.fuliginosa,1925,NA
Hirundo.fuligula,1842,NA
Hirundo.leucosoma,1837,NA
Hirundo.lucida,1858,NA
Hirundo.megaensis,1942,NA
Hirundo.nigrita,1845,NA
Hirundo.nigrorufa,1877,NA
Hirundo.obsoleta,1850,NA
Hirundo.perdita,1985,NA
Hirundo.preussi,1898,NA
Hirundo.rufigula,1878,NA
Hirundo.rupestris,1769,NA
Hirundo.rustica,1758,NA
Hirundo.semirufa,1850,NA
Hirundo.senegalensis,1766,NA
Hirundo.smithii,1818,NA
Hirundo.spilodera,1850,NA
Hirundo.striolata,1844,NA
Hirundo.tahitica,1789,NA
Histrionicus.histrionicus,1758,NA
Histurgops.ruficaudus,1887,NA
Hodgsonius.phaenicuroides,1846,NA
Houbaropsis.bengalensis,1789,NA
Hydrobates.pelagicus,1758,NA
Hydrochous.gigas,1901,NA
Hydrophasianus.chirurgus,1786,NA
Hydropsalis.climacocerca,1844,NA
Hydropsalis.torquata,1789,NA
Hylexetastes.brigidai,1995,NA
Hylexetastes.perrotii,1844,NA
Hylexetastes.stresemanni,1925,NA
Hylexetastes.uniformis,1909,NA
Hylia.prasina,1855,NA
Hyliota.australis,1882,NA
Hyliota.flavigaster,1837,NA
Hyliota.usambara,1932,NA
Hyliota.violacea,1851,NA
Hylocharis.chrysura,1812,NA
Hylocharis.cyanus,1818,NA
Hylocharis.eliciae,1846,NA
Hylocharis.grayi,1846,NA
Hylocharis.humboldtii,1852,NA
Hylocharis.leucotis,1818,NA
Hylocharis.sapphirina,1788,NA
Hylocharis.xantusii,1860,NA
Hylocichla.mustelina,1789,NA
Hylocryptus.erythrocephalus,1919,NA
Hylocryptus.rectirostris,1831,NA
Hyloctistes.subulatus,1824,NA
Hylomanes.momotula,1839,NA
Hylonympha.macrocerca,1873,NA
Hylopezus.auricularis,1941,NA
Hylopezus.berlepschi,1903,NA
Hylopezus.dives,1865,NA
Hylopezus.fulviventris,1858,NA
Hylopezus.macularius,1823,NA
Hylopezus.nattereri,1937,NA
Hylopezus.ochroleucus,1831,NA
Hylopezus.perspicillatus,1861,NA
Hylophilus.amaurocephalus,1835,NA
Hylophilus.aurantiifrons,1862,NA
Hylophilus.brunneiceps,1866,NA
Hylophilus.decurtatus,1838,NA
Hylophilus.flavipes,1845,NA
Hylophilus.hypoxanthus,1868,NA
Hylophilus.muscicapinus,1873,NA
Hylophilus.ochraceiceps,1859,NA
Hylophilus.olivaceus,1844,NA
Hylophilus.pectoralis,1866,NA
Hylophilus.poicilotis,1822,NA
Hylophilus.sclateri,1883,NA
Hylophilus.semibrunneus,1845,NA
Hylophilus.semicinereus,1867,NA
Hylophilus.thoracicus,1822,NA
Hylophylax.naevioides,1847,NA
Hylophylax.naevius,1789,NA
Hylophylax.punctulatus,1856,NA
Hylorchilus.navai,1973,NA
Hylorchilus.sumichrasti,1871,NA
Hymenops.perspicillatus,1789,NA
Hypargos.margaritatus,1844,NA
Hypargos.niveoguttatus,1868,NA
Hypergerus.atriceps,1831,NA
Hypnelus.ruficollis,1829,NA
Hypocnemis.cantator,1783,NA
Hypocnemis.flavescens,1865,NA
Hypocnemis.hypoxantha,1869,NA
Hypocnemis.ochrogyna,1932,NA
Hypocnemis.peruviana,1884,NA
Hypocnemis.striata,1825,NA
Hypocnemis.subflava,1873,NA
Hypocnemoides.maculicauda,1868,NA
Hypocnemoides.melanopogon,1857,NA
Hypocolius.ampelinus,1850,NA
Hypoedaleus.guttatus,1816,NA
Hypogramma.hypogrammicum,1843,NA
Hypopyrrhus.pyrohypogaster,1847,NA
Hypothymis.azurea,1783,NA
Hypsipetes.leucocephalus,1789,NA
Hypsipetes.mcclellandii,1840,NA
Hypsipetes.thompsoni,1900,NA
Ibidorhyncha.struthersii,1832,NA
Ibycter.americanus,1783,NA
Ichthyophaga.humilis,1841,NA
Ichthyophaga.ichthyaetus,1821,NA
Icteria.virens,1758,NA
Icterus.abeillei,1839,NA
Icterus.auratus,1850,NA
Icterus.auricapillus,1848,NA
Icterus.bullockii,1827,NA
Icterus.cayanensis,1766,NA
Icterus.chrysater,1844,NA
Icterus.croconotus,1829,NA
Icterus.cucullatus,1827,NA
Icterus.galbula,1758,NA
Icterus.graceannae,1867,NA
Icterus.graduacauda,1839,NA
Icterus.gularis,1829,NA
Icterus.icterus,1766,NA
Icterus.jamacaii,1788,NA
Icterus.maculialatus,1848,NA
Icterus.mesomelas,1829,NA
Icterus.nigrogularis,1819,NA
Icterus.parisorum,1838,NA
Icterus.pectoralis,1829,NA
Icterus.prosthemelas,1850,NA
Icterus.pustulatus,1829,NA
Icterus.pyrrhopterus,1819,NA
Icterus.spurius,1766,NA
Icterus.wagleri,1857,NA
Ictinaetus.malayensis,1822,NA
Ictinia.mississippiensis,1811,NA
Ictinia.plumbea,1788,NA
Idiopsar.brachyurus,1866,NA
Ilicura.militaris,1808,NA
Illadopsis.albipectus,1887,NA
Illadopsis.cleaveri,1874,NA
Illadopsis.fulvescens,1859,NA
Illadopsis.puveli,1901,NA
Illadopsis.pyrrhoptera,1895,NA
Illadopsis.rufescens,1878,NA
Illadopsis.rufipennis,1872,NA
Incaspiza.laeta,1895,NA
Incaspiza.ortizi,1952,NA
Incaspiza.personata,1895,NA
Incaspiza.pulchra,1886,NA
Incaspiza.watkinsi,1925,NA
Indicator.archipelagicus,1832,NA
Indicator.exilis,1856,NA
Indicator.indicator,1777,NA
Indicator.maculatus,1847,NA
Indicator.meliphilus,1905,NA
Indicator.minor,1815,NA
Indicator.pumilio,1958,NA
Indicator.variegatus,1830,NA
Indicator.willcocksi,1901,NA
Indicator.xanthonotus,1842,NA
Inezia.caudata,1897,NA
Inezia.inornata,1897,NA
Inezia.subflava,1873,NA
Inezia.tenuirostris,1913,NA
Iodopleura.fusca,1817,NA
Iodopleura.isabellae,1847,NA
Iodopleura.pipra,1831,NA
Iole.indica,1839,NA
Iole.olivacea,1844,NA
Iole.propinqua,1903,NA
Iole.virescens,1845,NA
Irania.gutturalis,1843,NA
Irena.puella,1790,NA
Iridophanes.pulcherrimus,1853,NA
Iridosornis.analis,1844,NA
Iridosornis.jelskii,1873,NA
Iridosornis.porphyrocephalus,1856,NA
Iridosornis.reinhardti,1865,NA
Iridosornis.rufivertex,1842,NA
Ithaginis.cruentus,1821,NA
Ixobrychus.cinnamomeus,1789,NA
Ixobrychus.eurhythmus,1873,NA
Ixobrychus.exilis,1789,NA
Ixobrychus.flavicollis,1790,NA
Ixobrychus.involucris,1823,NA
Ixobrychus.minutus,1766,NA
Ixobrychus.sinensis,1789,NA
Ixobrychus.sturmii,1827,NA
Ixonotus.guttatus,1851,NA
Ixos.amaurotis,1830,NA
Ixos.malaccensis,1845,NA
Jabiru.mycteria,1819,NA
Jabouilleia.danjoui,1919,NA
Jacamaralcyon.tridactyla,1817,NA
Jacamerops.aureus,1776,NA
Jacana.jacana,1766,NA
Jacana.spinosa,1758,NA
Jubula.lettii,1889,NA
Junco.hyemalis,1758,NA
Junco.phaeonotus,1831,NA
Junco.vulcani,1878,NA
Jynx.ruficollis,1830,NA
Jynx.torquilla,1758,NA
Kakamega.poliothorax,1900,NA
Kaupifalco.monogrammicus,1824,NA
Kenopia.striata,1842,NA
Ketupa.blakistoni,1884,NA
Ketupa.flavipes,1836,NA
Ketupa.ketupu,1821,NA
Ketupa.zeylonensis,1788,NA
Klais.guimeti,1843,NA
Knipolegus.aterrimus,1853,NA
Knipolegus.cyanirostris,1818,NA
Knipolegus.franciscanus,1928,NA
Knipolegus.hudsoni,1872,NA
Knipolegus.lophotes,1828,NA
Knipolegus.nigerrimus,1818,NA
Knipolegus.orenocensis,1884,NA
Knipolegus.poecilocercus,1868,NA
Knipolegus.poecilurus,1862,NA
Knipolegus.signatus,1874,NA
Knipolegus.striaticeps,1837,NA
Kupeornis.chapini,1949,NA
Kupeornis.gilberti,1949,NA
Kupeornis.rufocinctus,1908,NA
Lacedo.pulchella,1821,NA
Lafresnaya.lafresnayi,1840,NA
Lagonosticta.landanae,1890,NA
Lagonosticta.larvata,1840,NA
Lagonosticta.nitidula,1886,NA
Lagonosticta.rara,1864,NA
Lagonosticta.rhodopareia,1868,NA
Lagonosticta.rubricata,1823,NA
Lagonosticta.rufopicta,1843,NA
Lagonosticta.sanguinodorsalis,1998,NA
Lagonosticta.senegala,1766,NA
Lagonosticta.virata,1932,NA
Lagopus.lagopus,1758,NA
Lagopus.leucura,1831,NA
Lagopus.muta,1776,NA
Lalage.nigra,1781,NA
Lampornis.amethystinus,1827,NA
Lampornis.calolaemus,1865,NA
Lampornis.castaneoventris,1851,NA
Lampornis.clemenciae,1829,NA
Lampornis.hemileucus,1865,NA
Lampornis.sybillae,1892,NA
Lampornis.viridipallens,1846,NA
Lamprolaima.rhami,1838,NA
Lampropsar.tanagrinus,1824,NA
Lamprospiza.melanoleuca,1817,NA
Lamprotornis.acuticaudus,1870,NA
Lamprotornis.australis,1836,NA
Lamprotornis.caudatus,1776,NA
Lamprotornis.chalcurus,1835,NA
Lamprotornis.chalybaeus,1828,NA
Lamprotornis.chloropterus,1838,NA
Lamprotornis.corruscus,1835,NA
Lamprotornis.cupreocauda,1857,NA
Lamprotornis.elisabeth,1924,NA
Lamprotornis.hildebrandti,1878,NA
Lamprotornis.mevesii,1856,NA
Lamprotornis.nitens,1766,NA
Lamprotornis.pulcher,1776,NA
Lamprotornis.purpureiceps,1851,NA
Lamprotornis.purpureus,1776,NA
Lamprotornis.purpuroptera,1845,NA
Lamprotornis.shelleyi,1890,NA
Lamprotornis.splendidus,1822,NA
Lamprotornis.superbus,1845,NA
Laniarius.aethiopicus,1788,NA
Laniarius.amboimensis,1932,NA
Laniarius.atrococcineus,1822,NA
Laniarius.atroflavus,1887,NA
Laniarius.barbarus,1766,NA
Laniarius.bicolor,1857,NA
Laniarius.brauni,1939,NA
Laniarius.erythrogaster,1829,NA
Laniarius.ferrugineus,1788,NA
Laniarius.fuelleborni,1900,NA
Laniarius.funebris,1863,NA
Laniarius.leucorhynchus,1848,NA
Laniarius.luehderi,1874,NA
Laniarius.mufumbiri,1911,NA
Laniarius.poensis,1903,NA
Laniarius.ruficeps,1885,NA
Laniarius.turatii,1858,NA
Laniisoma.elegans,1823,NA
Lanio.aurantius,1846,NA
Lanio.fulvus,1783,NA
Lanio.leucothorax,1864,NA
Lanio.versicolor,1837,NA
Laniocera.hypopyrra,1817,NA
Laniocera.rufescens,1858,NA
Lanioturdus.torquatus,1838,NA
Lanius.bucephalus,1847,NA
Lanius.cabanisi,1906,NA
Lanius.collaris,1766,NA
Lanius.collurio,1758,NA
Lanius.collurioides,1834,NA
Lanius.cristatus,1758,NA
Lanius.dorsalis,1878,NA
Lanius.excubitor,1758,NA
Lanius.excubitoroides,1847,NA
Lanius.gubernator,1882,NA
Lanius.isabellinus,1833,NA
Lanius.ludovicianus,1766,NA
Lanius.mackinnoni,1891,NA
Lanius.marwitzi,1901,NA
Lanius.minor,1788,NA
Lanius.nubicus,1823,NA
Lanius.schach,1758,NA
Lanius.senator,1758,NA
Lanius.somalicus,1859,NA
Lanius.souzae,1878,NA
Lanius.sphenocercus,1873,NA
Lanius.tephronotus,1831,NA
Lanius.tigrinus,1828,NA
Lanius.vittatus,1826,NA
Larosterna.inca,1827,NA
Larus.argentatus,1763,NA
Larus.atlanticus,1958,NA
Larus.atricilla,1758,NA
Larus.audouinii,1826,NA
Larus.belcheri,1829,NA
Larus.brunnicephalus,1840,NA
Larus.cachinnans,1811,NA
Larus.californicus,1854,NA
Larus.canus,1758,NA
Larus.cirrocephalus,1818,NA
Larus.crassirostris,1818,NA
Larus.delawarensis,1815,NA
Larus.dominicanus,1823,NA
Larus.fuscus,1758,NA
Larus.genei,1839,NA
Larus.glaucescens,1840,NA
Larus.glaucoides,1822,NA
Larus.hartlaubii,1853,NA
Larus.heermanni,1852,NA
Larus.hemprichii,1853,NA
Larus.hyperboreus,1767,NA
Larus.ichthyaetus,1773,NA
Larus.leucophthalmus,1825,NA
Larus.livens,1919,NA
Larus.maculipennis,1823,NA
Larus.marinus,1758,NA
Larus.melanocephalus,1820,NA
Larus.michahellis,1840,NA
Larus.minutus,1776,NA
Larus.modestus,1843,NA
Larus.occidentalis,1839,NA
Larus.philadelphia,1815,NA
Larus.pipixcan,1813,NA
Larus.relictus,1931,NA
Larus.ridibundus,1766,NA
Larus.saundersi,1871,NA
Larus.schistisagus,1884,NA
Larus.serranus,1844,NA
Larus.thayeri,1915,NA
Laterallus.albigularis,1861,NA
Laterallus.exilis,1831,NA
Laterallus.jamaicensis,1789,NA
Laterallus.leucopyrrhus,1819,NA
Laterallus.levraudi,1868,NA
Laterallus.melanophaius,1819,NA
Laterallus.ruber,1860,NA
Laterallus.tuerosi,1983,NA
Laterallus.xenopterus,1934,NA
Lathrotriccus.euleri,1868,NA
Lathrotriccus.griseipectus,1870,NA
Latoucheornis.siemsseni,1906,NA
Legatus.leucophaius,1818,NA
Leiothrix.argentauris,1837,NA
Leiothrix.lutea,1786,NA
Lepidocolaptes.affinis,1839,NA
Lepidocolaptes.albolineatus,1846,NA
Lepidocolaptes.angustirostris,1818,NA
Lepidocolaptes.falcinellus,1859,NA
Lepidocolaptes.lacrymiger,1849,NA
Lepidocolaptes.leucogaster,1827,NA
Lepidocolaptes.souleyetii,1849,NA
Lepidocolaptes.squamatus,1822,NA
Lepidopyga.coeruleogularis,1851,NA
Lepidopyga.goudoti,1843,NA
Lepidopyga.lilliae,1917,NA
Lepidothrix.coeruleocapilla,1844,NA
Lepidothrix.coronata,1825,NA
Lepidothrix.iris,1851,NA
Lepidothrix.isidorei,1852,NA
Lepidothrix.nattereri,1865,NA
Lepidothrix.serena,1766,NA
Lepidothrix.suavissima,1882,NA
Lepidothrix.vilasboasi,1959,NA
Leptasthenura.aegithaloides,1830,NA
Leptasthenura.andicola,1870,NA
Leptasthenura.fuliginiceps,1837,NA
Leptasthenura.pileata,1881,NA
Leptasthenura.platensis,1853,NA
Leptasthenura.setaria,1824,NA
Leptasthenura.striata,1863,NA
Leptasthenura.striolata,1856,NA
Leptasthenura.xenothorax,1921,NA
Leptasthenura.yanacensis,1933,NA
Leptodon.cayanensis,1790,NA
Leptodon.forbesi,1922,NA
Leptopoecile.elegans,1887,NA
Leptopoecile.sophiae,1873,NA
Leptopogon.amaurocephalus,1846,NA
Leptopogon.rufipectus,1846,NA
Leptopogon.superciliaris,1844,NA
Leptopogon.taczanowskii,1917,NA
Leptoptilos.crumeniferus,1831,NA
Leptoptilos.dubius,1789,NA
Leptoptilos.javanicus,1821,NA
Leptosittaca.branickii,1894,NA
Leptotila.battyi,1901,NA
Leptotila.cassini,1867,NA
Leptotila.conoveri,1943,NA
Leptotila.jamaicensis,1766,NA
Leptotila.megalura,1879,NA
Leptotila.ochraceiventris,1914,NA
Leptotila.pallida,1884,NA
Leptotila.plumbeiceps,1868,NA
Leptotila.rufaxilla,1792,NA
Leptotila.verreauxi,1855,NA
Lerwa.lerwa,1833,NA
Lesbia.nuna,1832,NA
Lesbia.victoriae,1846,NA
Lessonia.oreas,1869,NA
Lessonia.rufa,1789,NA
Leucippus.baeri,1901,NA
Leucippus.chlorocercus,1866,NA
Leucippus.fallax,1843,NA
Leucippus.taczanowskii,1879,NA
Leucochloris.albicollis,1818,NA
Leucophaeus.scoresbii,1823,NA
Leucopternis.albicollis,1790,NA
Leucopternis.kuhli,1850,NA
Leucopternis.lacernulatus,1827,NA
Leucopternis.melanops,1790,NA
Leucopternis.occidentalis,1876,NA
Leucopternis.plumbeus,1872,NA
Leucopternis.polionotus,1847,NA
Leucopternis.princeps,1865,NA
Leucopternis.schistaceus,1851,NA
Leucopternis.semiplumbeus,1861,NA
Leucosticte.arctoa,1811,NA
Leucosticte.atrata,1874,NA
Leucosticte.australis,1873,NA
Leucosticte.brandti,1851,NA
Leucosticte.nemoricola,1836,NA
Leucosticte.sillemi,1992,NA
Leucosticte.tephrocotis,1832,NA
Limicola.falcinellus,1763,NA
Limnoctites.rectirostris,1839,NA
Limnodromus.griseus,1789,NA
Limnodromus.scolopaceus,1823,NA
Limnodromus.semipalmatus,1848,NA
Limnornis.curvirostris,1839,NA
Limnothlypis.swainsonii,1834,NA
Limosa.fedoa,1758,NA
Limosa.haemastica,1758,NA
Limosa.lapponica,1758,NA
Limosa.limosa,1758,NA
Linurgus.olivaceus,1842,NA
Liocichla.bugunorum,2006,NA
Liocichla.omeiensis,1926,NA
Liocichla.phoenicea,1837,NA
Lioptilus.nigricapillus,1818,NA
Liosceles.thoracicus,1865,NA
Lipaugus.fuscocinereus,1843,NA
Lipaugus.lanioides,1844,NA
Lipaugus.streptophorus,1884,NA
Lipaugus.unirufus,1859,NA
Lipaugus.uropygialis,1876,NA
Lipaugus.vociferans,1820,NA
Lipaugus.weberi,2001,NA
Lochmias.nematura,1823,NA
Locustella.certhiola,1811,NA
Locustella.fasciolata,1860,NA
Locustella.fluviatilis,1810,NA
Locustella.lanceolata,1840,NA
Locustella.luscinioides,1824,NA
Locustella.naevia,1783,NA
Locustella.ochotensis,1853,NA
Locustella.pleskei,1889,NA
Locustella.pryeri,1884,NA
Loddigesia.mirabilis,1847,NA
Lonchura.atricapilla,1807,NA
Lonchura.bicolor,1843,NA
Lonchura.cantans,1789,NA
Lonchura.cucullata,1837,NA
Lonchura.fringilloides,1835,NA
Lonchura.griseicapilla,1943,NA
Lonchura.kelaarti,1863,NA
Lonchura.leucogastra,1846,NA
Lonchura.leucogastroides,1856,NA
Lonchura.maja,1766,NA
Lonchura.malabarica,1758,NA
Lonchura.malacca,1766,NA
Lonchura.nigriceps,1852,NA
Lonchura.punctulata,1758,NA
Lonchura.striata,1766,NA
Lophaetus.occipitalis,1800,NA
Lophodytes.cucullatus,1758,NA
Lophonetta.specularioides,1828,NA
Lophophorus.impejanus,1790,NA
Lophophorus.lhuysii,1866,NA
Lophophorus.sclateri,1870,NA
Lophornis.adorabilis,1870,NA
Lophornis.brachylophus,1949,NA
Lophornis.chalybeus,1823,NA
Lophornis.delattrei,1839,NA
Lophornis.gouldii,1833,NA
Lophornis.helenae,1843,NA
Lophornis.magnificus,1817,NA
Lophornis.ornatus,1783,NA
Lophornis.pavoninus,1882,NA
Lophornis.stictolophus,1873,NA
Lophospingus.griseocristatus,1837,NA
Lophospingus.pusillus,1860,NA
Lophostrix.cristata,1800,NA
Lophotriccus.eulophotes,1925,NA
Lophotriccus.galeatus,1783,NA
Lophotriccus.pileatus,1844,NA
Lophotriccus.vitiosus,1921,NA
Lophotriorchis.kienerii,1835,NA
Lophura.diardi,1856,NA
Lophura.edwardsi,1896,NA
Lophura.erythrophthalma,1822,NA
Lophura.hatinhensis,1965,NA
Lophura.ignita,1797,NA
Lophura.nycthemera,1758,NA
Loriculus.beryllinus,1781,NA
Loriculus.galgulus,1758,NA
Loriculus.vernalis,1787,NA
Loxia.curvirostra,1758,NA
Loxia.leucoptera,1789,NA
Loxia.pytyopsittacus,1793,NA
Loxia.scotica,1904,NA
Lugensa.brevirostris,1831,NA
Lullula.arborea,1758,NA
Lurocalis.rufiventris,1884,NA
Lurocalis.semitorquatus,1789,NA
Luscinia.brunnea,1837,NA
Luscinia.calliope,1776,NA
Luscinia.cyane,1776,NA
Luscinia.luscinia,1758,NA
Luscinia.megarhynchos,1831,NA
Luscinia.obscura,1891,NA
Luscinia.pectardens,1871,NA
Luscinia.pectoralis,1837,NA
Luscinia.ruficeps,1907,NA
Luscinia.sibilans,1863,NA
Luscinia.svecica,1758,NA
Lybius.bidentatus,1798,NA
Lybius.chaplini,1920,NA
Lybius.dubius,1788,NA
Lybius.guifsobalito,1783,NA
Lybius.leucocephalus,1853,NA
Lybius.melanopterus,1854,NA
Lybius.minor,1816,NA
Lybius.rolleti,1853,NA
Lybius.rubrifacies,1892,NA
Lybius.torquatus,1816,NA
Lybius.undatus,1837,NA
Lybius.vieilloti,1815,NA
Lymnocryptes.minimus,1764,NA
Machaeropterus.deliciosus,1860,NA
Machaeropterus.pyrocephalus,1852,NA
Machaeropterus.regulus,1819,NA
Macheiramphus.alcinus,1851,NA
Machetornis.rixosa,1819,NA
Mackenziaena.leachii,1825,NA
Mackenziaena.severa,1823,NA
Macroagelaius.imthurni,1881,NA
Macroagelaius.subalaris,1840,NA
Macrodipteryx.longipennis,1796,NA
Macrodipteryx.vexillarius,1838,NA
Macronectes.giganteus,1789,NA
Macronectes.halli,1912,NA
Macronous.gularis,1822,NA
Macronous.kelleyi,1932,NA
Macronous.ptilosus,1835,NA
Macronyx.ameliae,1845,NA
Macronyx.aurantiigula,1891,NA
Macronyx.capensis,1766,NA
Macronyx.croceus,1816,NA
Macronyx.flavicollis,1840,NA
Macronyx.fuellebornii,1900,NA
Macronyx.grimwoodi,1955,NA
Macronyx.sharpei,1904,NA
Macropsalis.forcipata,1840,NA
Macropygia.ruficeps,1834,NA
Macropygia.unchall,1827,NA
Macrosphenus.concolor,1857,NA
Macrosphenus.flavicans,1859,NA
Macrosphenus.kempi,1905,NA
Macrosphenus.kretschmeri,1895,NA
Macrosphenus.pulitzeri,1931,NA
Malacocincla.abbotti,1845,NA
Malacocincla.malaccensis,1844,NA
Malacocincla.sepiaria,1821,NA
Malaconotus.alius,1927,NA
Malaconotus.blanchoti,1826,NA
Malaconotus.cruentus,1830,NA
Malaconotus.gladiator,1892,NA
Malaconotus.lagdeni,1884,NA
Malaconotus.monteiri,1870,NA
Malacopteron.affine,1842,NA
Malacopteron.albogulare,1844,NA
Malacopteron.cinereum,1839,NA
Malacopteron.magnirostre,1854,NA
Malacopteron.magnum,1839,NA
Malacoptila.fulvogularis,1854,NA
Malacoptila.fusca,1788,NA
Malacoptila.mystacalis,1850,NA
Malacoptila.panamensis,1847,NA
Malacoptila.rufa,1824,NA
Malacoptila.semicincta,1925,NA
Malacoptila.striata,1824,NA
Malcorus.pectoralis,1829,NA
Malimbus.ballmanni,1974,NA
Malimbus.cassini,1859,NA
Malimbus.coronatus,1906,NA
Malimbus.erythrogaster,1893,NA
Malimbus.ibadanensis,1958,NA
Malimbus.malimbicus,1802,NA
Malimbus.nitens,1831,NA
Malimbus.racheliae,1857,NA
Malimbus.rubricollis,1838,NA
Malimbus.scutatus,1849,NA
Manacus.aurantiacus,1870,NA
Manacus.candei,1841,NA
Manacus.manacus,1766,NA
Manacus.vitellinus,1843,NA
Mandingoa.nitidula,1865,NA
Margarornis.bellulus,1912,NA
Margarornis.rubiginosus,1865,NA
Margarornis.squamiger,1838,NA
Margarornis.stellatus,1873,NA
Marmaronetta.angustirostris,1832,NA
Masius.chrysopterus,1843,NA
Mecocerculus.calopterus,1859,NA
Mecocerculus.hellmayri,1907,NA
Mecocerculus.leucophrys,1837,NA
Mecocerculus.minor,1879,NA
Mecocerculus.poecilocercus,1873,NA
Mecocerculus.stictopterus,1858,NA
Megabyas.flammulatus,1855,NA
Megaceryle.alcyon,1758,NA
Megaceryle.lugubris,1834,NA
Megaceryle.maxima,1769,NA
Megaceryle.torquata,1766,NA
Megalaima.asiatica,1790,NA
Megalaima.australis,1821,NA
Megalaima.chrysopogon,1824,NA
Megalaima.faber,1870,NA
Megalaima.faiostricta,1831,NA
Megalaima.flavifrons,1816,NA
Megalaima.franklinii,1842,NA
Megalaima.haemacephala,1776,NA
Megalaima.henricii,1831,NA
Megalaima.incognita,1874,NA
Megalaima.lagrandieri,1868,NA
Megalaima.lineata,1816,NA
Megalaima.mystacophanos,1824,NA
Megalaima.oorti,1835,NA
Megalaima.rafflesii,1839,NA
Megalaima.rubricapillus,1788,NA
Megalaima.virens,1783,NA
Megalaima.viridis,1783,NA
Megalaima.zeylanica,1788,NA
Megalurus.palustris,1821,NA
Megarynchus.pitangua,1766,NA
Megascops.albogularis,1850,NA
Megascops.asio,1758,NA
Megascops.atricapilla,1822,NA
Megascops.barbarus,1868,NA
Megascops.choliba,1817,NA
Megascops.clarkii,1935,NA
Megascops.colombianus,1952,NA
Megascops.cooperi,1878,NA
Megascops.guatemalae,1875,NA
Megascops.hoyi,1989,NA
Megascops.ingens,1897,NA
Megascops.kennicottii,1867,NA
Megascops.koepckeae,1982,NA
Megascops.marshalli,1981,NA
Megascops.petersoni,1986,NA
Megascops.roboratus,1918,NA
Megascops.sanctaecatarinae,1897,NA
Megascops.seductus,1941,NA
Megascops.trichopsis,1832,NA
Megascops.watsonii,1848,NA
Megastictus.margaritatus,1855,NA
Megaxenops.parnaguae,1905,NA
Meiglyptes.jugularis,1845,NA
Meiglyptes.tristis,1821,NA
Meiglyptes.tukki,1839,NA
Melaenornis.annamarulae,1970,NA
Melaenornis.ardesiacus,1936,NA
Melaenornis.edolioides,1837,NA
Melaenornis.pammelaina,1814,NA
Melanerpes.aurifrons,1829,NA
Melanerpes.cactorum,1840,NA
Melanerpes.candidus,1796,NA
Melanerpes.carolinus,1758,NA
Melanerpes.chrysauchen,1870,NA
Melanerpes.chrysogenys,1839,NA
Melanerpes.cruentatus,1783,NA
Melanerpes.erythrocephalus,1758,NA
Melanerpes.flavifrons,1818,NA
Melanerpes.formicivorus,1827,NA
Melanerpes.hoffmannii,1862,NA
Melanerpes.hypopolius,1829,NA
Melanerpes.lewis,1849,NA
Melanerpes.pucherani,1849,NA
Melanerpes.pulcher,1870,NA
Melanerpes.pygmaeus,1885,NA
Melanerpes.rubricapillus,1862,NA
Melanerpes.uropygialis,1854,NA
Melanitta.fusca,1758,NA
Melanitta.nigra,1758,NA
Melanitta.perspicillata,1758,NA
Melanochlora.sultanea,1837,NA
Melanocorypha.bimaculata,1832,NA
Melanocorypha.calandra,1766,NA
Melanocorypha.leucoptera,1811,NA
Melanocorypha.maxima,1867,NA
Melanocorypha.mongolica,1776,NA
Melanocorypha.yeltoniensis,1767,NA
Melanodera.melanodera,1824,NA
Melanodera.xanthogramma,1839,NA
Melanopareia.elegans,1844,NA
Melanopareia.maranonica,1924,NA
Melanopareia.maximiliani,1835,NA
Melanopareia.torquata,1831,NA
Melanoperdix.niger,1829,NA
Melanoptila.glabrirostris,1858,NA
Melanotis.caerulescens,1827,NA
Melanotis.hypoleucus,1852,NA
Meleagris.gallopavo,1758,NA
Meleagris.ocellata,1820,NA
Melichneutes.robustus,1909,NA
Melierax.canorus,1799,NA
Melierax.gabar,1800,NA
Melierax.metabates,1861,NA
Melierax.poliopterus,1869,NA
Melignomon.eisentrauti,1981,NA
Melignomon.zenkeri,1898,NA
Melocichla.mentalis,1843,NA
Melophus.lathami,1831,NA
Melopsittacus.undulatus,1805,NA
Melospiza.georgiana,1790,NA
Melospiza.lincolnii,1834,NA
Melospiza.melodia,1810,NA
Melozone.aberti,1852,NA
Melozone.albicollis,1858,NA
Melozone.biarcuata,1846,NA
Melozone.crissalis,1839,NA
Melozone.fuscus,1827,NA
Melozone.kieneri,1850,NA
Melozone.leucotis,1861,NA
Merganetta.armata,1842,NA
Mergellus.albellus,1758,NA
Mergus.merganser,1758,NA
Mergus.octosetaceus,1817,NA
Mergus.serrator,1758,NA
Mergus.squamatus,1864,NA
Merops.albicollis,1817,NA
Merops.apiaster,1758,NA
Merops.boehmi,1882,NA
