species,description_year,extinction_year
Phyllotis.osgoodi,1945,NA
Phyllotis.osilae,1901,NA
Phyllotis.wolffsohni,1902,NA
Phyllotis.xanthopygus,1837,NA
Physeter.macrocephalus,1758,NA
Pipanacoctomys.aureus,2000,NA
Pipistrellus.abramus,1838,NA
Pipistrellus.adamsi,1986,NA
Pipistrellus.aero,1912,NA
Pipistrellus.alaschanicus,1926,NA
Pipistrellus.anchietae,1900,NA
Pipistrellus.anthonyi,1942,NA
Pipistrellus.arabicus,1979,NA
Pipistrellus.ariel,1904,NA
Pipistrellus.brunneus,1880,NA
Pipistrellus.cadornae,1916,NA
Pipistrellus.capensis,1829,NA
Pipistrellus.ceylonicus,1852,NA
Pipistrellus.collinus,1920,NA
Pipistrellus.coromandra,1838,NA
Pipistrellus.crassulus,1904,NA
Pipistrellus.deserti,1902,NA
Pipistrellus.eisentrauti,1968,NA
Pipistrellus.endoi,1959,NA
Pipistrellus.flavescens,1900,NA
Pipistrellus.guineensis,1889,NA
Pipistrellus.hanaki,2004,NA
Pipistrellus.helios,1912,NA
Pipistrellus.hesperidus,1840,NA
Pipistrellus.hesperus,1864,NA
Pipistrellus.inexspectatus,1959,NA
Pipistrellus.javanicus,1838,NA
Pipistrellus.joffrei,1915,NA
Pipistrellus.kuhlii,1817,NA
Pipistrellus.lophurus,1915,NA
Pipistrellus.macrotis,1840,NA
Pipistrellus.maderensis,1878,NA
Pipistrellus.melckorum,1919,NA
Pipistrellus.murrayi,1900,NA
Pipistrellus.musciculus,1913,NA
Pipistrellus.nanulus,1904,NA
Pipistrellus.nanus,1852,NA
Pipistrellus.nathusii,1839,NA
Pipistrellus.papuanus,1881,NA
Pipistrellus.paterculus,1915,NA
Pipistrellus.permixtus,1957,NA
Pipistrellus.pipistrellus,1774,NA
Pipistrellus.pulveratus,1871,NA
Pipistrellus.pygmaeus,1825,NA
Pipistrellus.rendalli,1889,NA
Pipistrellus.rueppellii,1829,NA
Pipistrellus.rusticus,1861,NA
Pipistrellus.savii,1837,NA
Pipistrellus.somalicus,1901,NA
Pipistrellus.stenopterus,1875,NA
Pipistrellus.subflavus,1832,NA
Pipistrellus.tenuipinnis,1872,NA
Pipistrellus.tenuis,1840,NA
Pipistrellus.westralis,1984,NA
Pipistrellus.zuluensis,1924,NA
Pithecheir.parvus,1916,NA
Pithecia.aequatorialis,1987,NA
Pithecia.albicans,1860,NA
Pithecia.irrorata,1842,NA
Pithecia.monachus,1812,NA
Pithecia.pithecia,1766,NA
Planigale.gilesi,1972,NA
Planigale.ingrami,1906,NA
Planigale.maculata,1851,NA
Planigale.tenuirostris,1928,NA
Platacanthomys.lasiurus,1859,NA
Platalina.genovensium,1928,NA
Platanista.gangetica,1801,NA
Platymops.setiger,1878,NA
Platyrrhinus.albericoi,2005,NA
Platyrrhinus.aurarius,1972,NA
Platyrrhinus.brachycephalus,1972,NA
Platyrrhinus.chocoensis,1991,NA
Platyrrhinus.dorsalis,1900,NA
Platyrrhinus.helleri,1866,NA
Platyrrhinus.infuscus,1880,NA
Platyrrhinus.ismaeli,2005,NA
Platyrrhinus.lineatus,1810,NA
Platyrrhinus.masu,2005,NA
Platyrrhinus.matapalensis,2005,NA
Platyrrhinus.nigellus,1972,NA
Platyrrhinus.recifinus,1901,NA
Platyrrhinus.umbratus,1902,NA
Platyrrhinus.vittatus,1860,NA
Plecotus.auritus,1758,NA
Plecotus.austriacus,1829,NA
Plecotus.balensis,2000,NA
Plecotus.christii,1838,NA
Plecotus.kolombatovici,1980,NA
Plecotus.macrobullaris,1965,NA
Plecotus.ognevi,1927,NA
Plecotus.taivanus,1991,NA
Plecotus.teneriffae,1907,NA
Plerotes.anchietae,1900,NA
Podomys.floridanus,1889,NA
Podoxymys.roraimae,1929,NA
Poecilogale.albinucha,1864,NA
Poelagus.marjorita,1929,NA
Pogonomelomys.mayeri,1932,NA
Pogonomys.macrourus,1877,NA
Poiana.leightoni,1908,NA
Poiana.richardsonii,1842,NA
Pontoporia.blainvillei,1844,NA
Porcula.salvania,1847,NA
Potamochoerus.larvatus,1822,NA
Potamochoerus.porcus,1758,NA
Potamogale.velox,1860,NA
Potorous.gilbertii,1841,NA
Potorous.longipes,1980,NA
Potorous.tridactylus,1792,NA
Potos.flavus,1774,NA
Praomys.daltoni,1892,NA
Praomys.degraaffi,1999,NA
Praomys.delectorum,1910,NA
Praomys.derooi,1978,NA
Praomys.hartwigi,1968,NA
Praomys.jacksoni,1897,NA
Praomys.lukolelae,1934,NA
Praomys.minor,1934,NA
Praomys.misonnei,1987,NA
Praomys.morio,1881,NA
Praomys.mutoni,1990,NA
Praomys.obscurus,1992,NA
Praomys.petteri,2003,NA
Praomys.rostratus,1900,NA
Praomys.tullbergi,1894,NA
Praomys.verschureni,1977,NA
Presbytis.femoralis,1838,NA
Presbytis.siamensis,1841,NA
Priodontes.maximus,1792,NA
Prionailurus.bengalensis,1792,NA
Prionailurus.planiceps,1827,NA
Prionailurus.rubiginosus,1831,NA
Prionailurus.viverrinus,1833,NA
Prionodon.linsang,1821,NA
Prionodon.pardicolor,1842,NA
Prionomys.batesi,1910,NA
Procapra.gutturosa,1777,NA
Procapra.picticaudata,1846,NA
Procapra.przewalskii,1891,NA
Procavia.capensis,1766,NA
Procolobus.badius,1792,NA
Procolobus.gordonorum,1900,NA
Procolobus.pennantii,1838,NA
Procolobus.preussi,1900,NA
Procolobus.rufomitratus,1879,NA
Procolobus.verus,1838,NA
Procyon.cancrivorus,1798,NA
Procyon.lotor,1758,NA
Proechimys.brevicauda,1877,NA
Proechimys.canicollis,1899,NA
Proechimys.chrysaeolus,1898,NA
Proechimys.cuvieri,1978,NA
Proechimys.decumanus,1899,NA
Proechimys.echinothrix,1998,NA
Proechimys.gardneri,1998,NA
Proechimys.goeldii,1905,NA
Proechimys.guairae,1901,NA
Proechimys.guyannensis,1803,NA
Proechimys.hoplomyoides,1939,NA
Proechimys.kulinae,1998,NA
Proechimys.longicaudatus,1830,NA
Proechimys.magdalenae,1948,NA
Proechimys.mincae,1899,NA
Proechimys.oconnelli,1913,NA
Proechimys.pattoni,1998,NA
Proechimys.poliopus,1914,NA
Proechimys.quadruplicatus,1948,NA
Proechimys.roberti,1901,NA
Proechimys.semispinosus,1860,NA
Proechimys.simonsi,1900,NA
Proechimys.steerei,1911,NA
Proechimys.urichi,1899,NA
Proedromys.bedfordi,1911,NA
Proedromys.liangshanensis,2007,NA
Prometheomys.schaposchnikowi,1901,NA
Promops.centralis,1915,NA
Promops.nasutus,1823,NA
Pronolagus.crassicaudatus,1832,NA
Pronolagus.randensis,1907,NA
Pronolagus.rupestris,1834,NA
Pronolagus.saundersiae,1927,NA
Proteles.cristata,1783,NA
Protoxerus.aubinnii,1873,NA
Protoxerus.stangeri,1842,NA
Przewalskium.albirostris,1883,NA
Psammomys.obesus,1828,NA
Psammomys.vexillaris,1925,NA
Pseudalopex.culpaeus,1782,NA
Pseudalopex.fulvipes,1837,NA
Pseudalopex.griseus,1837,NA
Pseudalopex.gymnocercus,1814,NA
Pseudalopex.sechurae,1900,NA
Pseudalopex.vetulus,1842,NA
Pseudantechinus.bilarni,1954,NA
Pseudantechinus.macdonnellensis,1895,NA
Pseudantechinus.mimulus,1906,NA
Pseudantechinus.ningbing,1988,NA
Pseudantechinus.roryi,2000,NA
Pseudantechinus.woolleyae,1988,NA
Pseudocheirus.occidentalis,1888,NA
Pseudocheirus.peregrinus,1785,NA
Pseudochirops.archeri,1884,NA
Pseudochirulus.cinereus,1945,NA
Pseudochirulus.herbertensis,1884,NA
Pseudochirulus.larvatus,1911,NA
Pseudois.nayaur,1833,NA
Pseudois.schaeferi,1963,NA
Pseudomys.albocinereus,1845,NA
Pseudomys.apodemoides,1932,NA
Pseudomys.australis,1832,NA
Pseudomys.bolami,1932,NA
Pseudomys.calabyi,1987,NA
Pseudomys.chapmani,1980,NA
Pseudomys.delicatulus,1842,NA
Pseudomys.desertor,1932,NA
Pseudomys.fumeus,1934,NA
Pseudomys.gracilicaudatus,1845,NA
Pseudomys.hermannsburgensis,1896,NA
Pseudomys.johnsoni,1985,NA
Pseudomys.nanus,1858,NA
Pseudomys.novaehollandiae,1843,NA
Pseudomys.occidentalis,1951,NA
Pseudomys.oralis,1921,NA
Pseudomys.patrius,1909,NA
Pseudomys.pilligaensis,1980,NA
Pseudomys.shortridgei,1907,NA
Pseudorca.crassidens,1846,NA
Pseudoryx.nghetinhensis,1993,NA
Pseudoryzomys.simplex,1887,NA
Pteromys.volans,1758,NA
Pteromyscus.pulverulentus,1873,NA
Pteronotus.davyi,1838,NA
Pteronotus.gymnonotus,1843,NA
Pteronotus.paraguanensis,1974,NA
Pteronotus.parnellii,1843,NA
Pteronotus.personatus,1843,NA
Pteronura.brasiliensis,1788,NA
Pteropus.aldabrensis,1893,NA
Pteropus.alecto,1837,NA
Pteropus.conspicillatus,1850,NA
Pteropus.faunulus,1902,NA
Pteropus.giganteus,1782,NA
Pteropus.hypomelanus,1853,NA
Pteropus.insularis,1842,NA
Pteropus.intermedius,1908,NA
Pteropus.lylei,1908,NA
Pteropus.melanotus,1863,NA
Pteropus.neohibernicus,1876,NA
Pteropus.pelewensis,1908,NA
Pteropus.poliocephalus,1825,NA
Pteropus.scapulatus,1862,NA
Pteropus.seychellensis,1877,NA
Pteropus.vampyrus,1758,NA
Ptilocercus.lowii,1848,NA
Pudu.mephistophiles,1896,NA
Pudu.puda,1782,NA
Puma.concolor,1771,NA
Puma.yagouaroundi,1803,NA
Punomys.kofordi,1995,NA
Punomys.lemminus,1943,NA
Pusa.caspica,1788,NA
Pusa.hispida,1775,NA
Pusa.sibirica,1788,NA
Pygathrix.cinerea,1997,NA
Pygathrix.nemaeus,1771,NA
Pygathrix.nigripes,1871,NA
Pygeretmus.platyurus,1823,NA
Pygeretmus.pumilio,1792,NA
Pygeretmus.zhitkovi,1937,NA
Pygoderma.bilabiatum,1843,NA
Rangifer.tarandus,1758,NA
Raphicerus.campestris,1811,NA
Raphicerus.melanotis,1811,NA
Raphicerus.sharpei,1897,NA
Rattus.andamanensis,1860,NA
Rattus.annandalei,1903,NA
Rattus.argentiventer,1916,NA
Rattus.colletti,1904,NA
Rattus.exulans,1848,NA
Rattus.fuscipes,1839,NA
Rattus.leucopus,1867,NA
Rattus.losea,1871,NA
Rattus.lutreolus,1841,NA
Rattus.montanus,1932,NA
Rattus.nitidus,1845,NA
Rattus.norvegicus,1769,NA
Rattus.osgoodi,1985,NA
Rattus.pyctoris,1845,NA
Rattus.ranjiniae,1969,NA
Rattus.rattus,1758,NA
Rattus.satarae,1918,NA
Rattus.sordidus,1858,NA
Rattus.stoicus,1902,NA
Rattus.tanezumi,1844,NA
Rattus.tiomanicus,1900,NA
Rattus.tunneyi,1904,NA
Rattus.villosissimus,1898,NA
Ratufa.affinis,1821,NA
Ratufa.bicolor,1778,NA
Ratufa.indica,1777,NA
Ratufa.macroura,1769,NA
Redunca.arundinum,1785,NA
Redunca.fulvorufula,1815,NA
Redunca.redunca,1767,NA
Reithrodon.auritus,1814,NA
Reithrodon.typicus,1837,NA
Reithrodontomys.bakeri,2004,NA
Reithrodontomys.brevirostris,1943,NA
Reithrodontomys.burti,1939,NA
Reithrodontomys.chrysopsis,1900,NA
Reithrodontomys.creper,1902,NA
Reithrodontomys.darienensis,1939,NA
Reithrodontomys.fulvescens,1894,NA
Reithrodontomys.gracilis,1897,NA
Reithrodontomys.hirsutus,1901,NA
Reithrodontomys.humulis,1941,NA
Reithrodontomys.megalotis,1857,NA
Reithrodontomys.mexicanus,1860,NA
Reithrodontomys.microdon,1901,NA
Reithrodontomys.montanus,1855,NA
Reithrodontomys.paradoxus,1970,NA
Reithrodontomys.raviventris,1908,NA
Reithrodontomys.rodriguezi,1943,NA
Reithrodontomys.sumichrasti,1861,NA
Reithrodontomys.tenuirostris,1901,NA
Reithrodontomys.zacatecae,1901,NA
Rhabdomys.pumilio,1784,NA
Rhagomys.longilingua,2003,NA
Rhagomys.rufescens,1886,NA
Rheomys.mexicanus,1959,NA
Rheomys.raptor,1912,NA
Rheomys.thomasi,1928,NA
Rheomys.underwoodi,1906,NA
Rhinoceros.sondaicus,1822,NA
Rhinoceros.unicornis,1758,NA
Rhinolophus.acuminatus,1871,NA
Rhinolophus.adami,1968,NA
Rhinolophus.affinis,1823,NA
Rhinolophus.alcyone,1852,NA
Rhinolophus.beddomei,1905,NA
Rhinolophus.blasii,1866,NA
Rhinolophus.bocharicus,1917,NA
Rhinolophus.borneensis,1861,NA
Rhinolophus.capensis,1823,NA
Rhinolophus.clivosus,1828,NA
Rhinolophus.coelophyllus,1867,NA
Rhinolophus.convexus,1997,NA
Rhinolophus.darlingi,1905,NA
Rhinolophus.deckenii,1867,NA
Rhinolophus.denti,1904,NA
Rhinolophus.eloquens,1905,NA
Rhinolophus.euryale,1853,NA
Rhinolophus.euryotis,1835,NA
Rhinolophus.ferrumequinum,1774,NA
Rhinolophus.formosae,1939,NA
Rhinolophus.fumigatus,1842,NA
Rhinolophus.guineensis,1960,NA
Rhinolophus.hildebrandti,1878,NA
Rhinolophus.hilli,1973,NA
Rhinolophus.hillorum,1989,NA
Rhinolophus.hipposideros,1800,NA
Rhinolophus.keyensis,1905,NA
Rhinolophus.landeri,1838,NA
Rhinolophus.lepidus,1844,NA
Rhinolophus.luctus,1834,NA
Rhinolophus.maclaudi,1897,NA
Rhinolophus.macrotis,1844,NA
Rhinolophus.maendeleo,2000,NA
Rhinolophus.malayanus,1903,NA
Rhinolophus.marshalli,1973,NA
Rhinolophus.megaphyllus,1834,NA
Rhinolophus.mehelyi,1901,NA
Rhinolophus.mitratus,1844,NA
Rhinolophus.osgoodi,1939,NA
Rhinolophus.paradoxolophus,1951,NA
Rhinolophus.pearsonii,1851,NA
Rhinolophus.pusillus,1834,NA
Rhinolophus.rex,1923,NA
Rhinolophus.robinsoni,1918,NA
Rhinolophus.rouxii,1835,NA
Rhinolophus.ruwenzorii,1942,NA
Rhinolophus.sakejiensis,2002,NA
Rhinolophus.sedulus,1905,NA
Rhinolophus.shameli,1943,NA
Rhinolophus.shortridgei,1918,NA
Rhinolophus.siamensis,1917,NA
Rhinolophus.silvestris,1959,NA
Rhinolophus.simulator,1904,NA
Rhinolophus.sinicus,1905,NA
Rhinolophus.stheno,1905,NA
Rhinolophus.subbadius,1844,NA
Rhinolophus.swinnyi,1908,NA
Rhinolophus.thomasi,1905,NA
Rhinolophus.trifoliatus,1834,NA
Rhinolophus.virgo,1905,NA
Rhinolophus.yunanensis,1872,NA
Rhinolophus.ziama,2002,NA
Rhinonicteris.aurantia,1845,NA
Rhinophylla.alethina,1966,NA
Rhinophylla.fischerae,1966,NA
Rhinophylla.pumilio,1865,NA
Rhinopithecus.avunculus,1912,NA
Rhinopithecus.bieti,1897,NA
Rhinopithecus.brelichi,1903,NA
Rhinopithecus.roxellana,1870,NA
Rhinopoma.hardwickii,1831,NA
Rhinopoma.microphyllum,1792,NA
Rhinopoma.muscatellum,1903,NA
Rhinosciurus.laticaudatus,1840,NA
Rhipidomys.austrinus,1921,NA
Rhipidomys.cariri,2005,NA
Rhipidomys.caucensis,1913,NA
Rhipidomys.couesi,1893,NA
Rhipidomys.emiliae,1916,NA
Rhipidomys.fulviventer,1896,NA
Rhipidomys.gardneri,2000,NA
Rhipidomys.latimanus,1860,NA
Rhipidomys.leucodactylus,1844,NA
Rhipidomys.macconnelli,1900,NA
Rhipidomys.macrurus,1855,NA
Rhipidomys.mastacalis,1840,NA
Rhipidomys.modicus,1926,NA
Rhipidomys.nitela,1901,NA
Rhipidomys.ochrogaster,1901,NA
Rhipidomys.venezuelae,1896,NA
Rhipidomys.venustus,1900,NA
Rhipidomys.wetzeli,1989,NA
Rhizomys.pruinosus,1851,NA
Rhizomys.sinensis,1831,NA
Rhizomys.sumatrensis,1821,NA
Rhogeessa.aeneus,1958,NA
Rhogeessa.alleni,1892,NA
Rhogeessa.genowaysi,1984,NA
Rhogeessa.gracilis,1897,NA
Rhogeessa.hussoni,1996,NA
Rhogeessa.io,1903,NA
Rhogeessa.minutilla,1897,NA
Rhogeessa.mira,1973,NA
Rhogeessa.parvula,1866,NA
Rhogeessa.tumida,1866,NA
Rhombomys.opimus,1823,NA
Rhynchocyon.chrysopygus,1881,NA
Rhynchocyon.cirnei,1847,NA
Rhynchocyon.petersi,1880,NA
Rhynchocyon.udzungwensis,2008,NA
Rhynchogale.melleri,1865,NA
Rhyncholestes.raphanurus,1924,NA
Rhynchonycteris.naso,1820,NA
Romerolagus.diazi,1893,NA
Rousettus.aegyptiacus,1810,NA
Rousettus.amplexicaudatus,1810,NA
Rousettus.lanosus,1906,NA
Rousettus.leschenaultii,1820,NA
Rucervus.duvaucelii,1823,NA
Rucervus.eldii,1842,NA
Rungwecebus.kipunji,2005,NA
Rupicapra.pyrenaica,1845,NA
Rupicapra.rupicapra,1758,NA
Rusa.alfredi,1870,NA
Rusa.marianna,1822,NA
Rusa.timorensis,1822,NA
Rusa.unicolor,1792,NA
Ruwenzorisorex.suncoides,1936,NA
Saccolaimus.flaviventris,1867,NA
Saccolaimus.mixtus,1925,NA
Saccolaimus.peli,1853,NA
Saccolaimus.saccolaimus,1838,NA
Saccopteryx.antioquensis,2001,NA
Saccopteryx.bilineata,1838,NA
Saccopteryx.canescens,1901,NA
Saccopteryx.gymnura,1901,NA
Saccopteryx.leptura,1774,NA
Saccostomus.campestris,1846,NA
Saccostomus.mearnsi,1910,NA
Saguinus.bicolor,1823,NA
Saguinus.fuscicollis,1823,NA
Saguinus.geoffroyi,1845,NA
Saguinus.imperator,1907,NA
Saguinus.inustus,1951,NA
Saguinus.labiatus,1812,NA
Saguinus.leucopus,1877,NA
Saguinus.martinsi,1912,NA
Saguinus.melanoleucus,1912,NA
Saguinus.midas,1758,NA
Saguinus.mystax,1823,NA
Saguinus.niger,1803,NA
Saguinus.nigricollis,1823,NA
Saguinus.oedipus,1758,NA
Saguinus.tripartitus,1878,NA
Saiga.tatarica,1766,NA
Saimiri.boliviensis,1834,NA
Saimiri.oerstedii,1872,NA
Saimiri.sciureus,1758,NA
Saimiri.ustus,1843,NA
Saimiri.vanzolinii,1985,NA
Salinoctomys.loschalchalerosorum,2000,NA
Salinomys.delicatus,1995,NA
Salpingotulus.michaelis,1966,NA
Salpingotus.crassicauda,1924,NA
Salpingotus.heptneri,1969,NA
Salpingotus.kozlovi,1922,NA
Salpingotus.pallidus,1984,NA
Santamartamys.rufodorsalis,1899,NA
Sarcophilus.harrisii,1841,NA
Sauromys.petrophilus,1917,NA
Saxatilomys.paulinae,2005,NA
Scalopus.aquaticus,1758,NA
Scapanulus.oweni,1912,NA
Scapanus.latimanus,1842,NA
Scapanus.orarius,1896,NA
Scapanus.townsendii,1839,NA
Scapteromys.aquaticus,1920,NA
Scapteromys.tumidus,1837,NA
Scaptochirus.moschatus,1867,NA
Scaptonyx.fusicaudus,1872,NA
Sciurillus.pusillus,1803,NA
Sciurocheirus.alleni,1838,NA
Sciurocheirus.gabonensis,1863,NA
Sciurotamias.davidianus,1867,NA
Sciurotamias.forresti,1922,NA
Sciurus.aberti,1853,NA
Sciurus.aestuans,1766,NA
Sciurus.alleni,1898,NA
Sciurus.anomalus,1778,NA
Sciurus.arizonensis,1867,NA
Sciurus.carolinensis,1788,NA
Sciurus.colliaei,1839,NA
Sciurus.deppei,1863,NA
Sciurus.flammifer,1904,NA
Sciurus.gilvigularis,1842,NA
Sciurus.granatensis,1811,NA
Sciurus.griseus,1818,NA
Sciurus.ignitus,1867,NA
Sciurus.igniventris,1842,NA
Sciurus.nayaritensis,1890,NA
Sciurus.niger,1758,NA
Sciurus.oculatus,1863,NA
Sciurus.pucheranii,1867,NA
Sciurus.pyrrhinus,1898,NA
Sciurus.richmondi,1898,NA
Sciurus.sanborni,1944,NA
Sciurus.spadiceus,1818,NA
Sciurus.stramineus,1841,NA
Sciurus.variegatoides,1839,NA
Sciurus.vulgaris,1758,NA
Sciurus.yucatanensis,1877,NA
Scleronycteris.ega,1912,NA
Scolomys.melanops,1924,NA
Scolomys.ucayalensis,1991,NA
Scoteanax.rueppellii,1866,NA
Scotinomys.teguina,1877,NA
Scotinomys.xerampelinus,1902,NA
Scotoecus.albofuscus,1890,NA
Scotoecus.hirundo,1899,NA
Scotoecus.pallidus,1876,NA
Scotomanes.ornatus,1851,NA
Scotonycteris.ophiodon,1943,NA
Scotonycteris.zenkeri,1894,NA
Scotophilus.dinganii,1833,NA
Scotophilus.heathii,1831,NA
Scotophilus.kuhlii,1821,NA
Scotophilus.leucogaster,1826,NA
Scotophilus.nigrita,1774,NA
Scotophilus.nucella,1983,NA
Scotophilus.nux,1904,NA
Scotophilus.viridis,1852,NA
Scotorepens.balstoni,1906,NA
Scotorepens.greyii,1843,NA
Scotorepens.orion,1937,NA
Scotorepens.sanborni,1937,NA
Scotozous.dormeri,1875,NA
Scutisorex.somereni,1910,NA
Sekeetamys.calurus,1892,NA
Selevinia.betpakdalaensis,1939,NA
Semnopithecus.ajax,1928,NA
Semnopithecus.dussumieri,1843,NA
Semnopithecus.entellus,1797,NA
Semnopithecus.hector,1928,NA
Semnopithecus.hypoleucos,1841,NA
Semnopithecus.priam,1844,NA
Semnopithecus.schistaceus,1840,NA
Setonix.brachyurus,1830,NA
Sicista.armenica,1988,NA
Sicista.betulina,1779,NA
Sicista.caucasica,1925,NA
Sicista.caudata,1907,NA
Sicista.concolor,1892,NA
Sicista.kazbegica,1986,NA
Sicista.kluchorica,1980,NA
Sicista.napaea,1912,NA
Sicista.pseudonapaea,1949,NA
Sicista.severtzovi,1935,NA
Sicista.strandi,1931,NA
Sicista.subtilis,1773,NA
Sicista.tianshanica,1903,NA
Sigmodon.alleni,1902,NA
Sigmodon.alstoni,1881,NA
Sigmodon.arizonae,1890,NA
Sigmodon.fulviventer,1889,NA
Sigmodon.hirsutus,1854,NA
Sigmodon.hispidus,1825,NA
Sigmodon.inopinatus,1924,NA
Sigmodon.leucotis,1902,NA
Sigmodon.mascotensis,1897,NA
Sigmodon.ochrognathus,1902,NA
Sigmodon.peruanus,1897,NA
Sigmodon.planifrons,1933,NA
Sigmodon.toltecus,1860,NA
Sigmodontomys.alfari,1897,NA
Sigmodontomys.aphrastus,1932,NA
Sminthopsis.aitkeni,1984,NA
Sminthopsis.archeri,1986,NA
Sminthopsis.bindi,1994,NA
Sminthopsis.butleri,1979,NA
Sminthopsis.crassicaudata,1844,NA
Sminthopsis.dolichura,1984,NA
Sminthopsis.douglasi,1979,NA
Sminthopsis.fuliginosus,1852,NA
Sminthopsis.gilberti,1984,NA
Sminthopsis.granulipes,1932,NA
Sminthopsis.griseoventer,1984,NA
Sminthopsis.hirtipes,1898,NA
Sminthopsis.leucopus,1842,NA
Sminthopsis.longicaudata,1909,NA
Sminthopsis.macroura,1845,NA
Sminthopsis.murina,1838,NA
Sminthopsis.ooldea,1965,NA
Sminthopsis.psammophila,1895,NA
Sminthopsis.virginiae,1847,NA
Sminthopsis.youngsoni,1982,NA
Smutsia.gigantea,1815,NA
Smutsia.temminckii,1832,NA
Solenodon.cubanus,1861,NA
Solenodon.paradoxus,1833,NA
Solisorex.pearsoni,1924,NA
Sooretamys.angouya,1814,NA
Sorex.alaskanus,1900,NA
Sorex.alpinus,1837,NA
Sorex.antinorii,1840,NA
Sorex.araneus,1758,NA
Sorex.arcticus,1792,NA
Sorex.arizonae,1977,NA
Sorex.arunchi,1998,NA
Sorex.asper,1914,NA
Sorex.bairdi,1895,NA
Sorex.bedfordiae,1911,NA
Sorex.bendirii,1884,NA
Sorex.buchariensis,1921,NA
Sorex.caecutiens,1788,NA
Sorex.camtschatica,1972,NA
Sorex.cansulus,1912,NA
Sorex.cinereus,1792,NA
Sorex.coronatus,1828,NA
Sorex.cylindricauda,1872,NA
Sorex.daphaenodon,1907,NA
Sorex.dispar,1911,NA
Sorex.emarginatus,1925,NA
Sorex.excelsus,1923,NA
Sorex.fumeus,1895,NA
Sorex.gracillimus,1907,NA
Sorex.granarius,1910,NA
Sorex.haydeni,1857,NA
Sorex.hoyi,1857,NA
Sorex.isodon,1924,NA
Sorex.ixtlanensis,2007,NA
Sorex.jacksoni,1932,NA
Sorex.kozlovi,1952,NA
Sorex.longirostris,1837,NA
Sorex.lyelli,1902,NA
Sorex.macrodon,1895,NA
Sorex.maritimensis,1939,NA
Sorex.mediopua,2007,NA
Sorex.merriami,1890,NA
Sorex.milleri,1947,NA
Sorex.minutissimus,1780,NA
Sorex.minutus,1766,NA
Sorex.mirabilis,1937,NA
Sorex.monticolus,1890,NA
Sorex.nanus,1895,NA
Sorex.neomexicanus,1913,NA
Sorex.oreopolus,1892,NA
Sorex.orizabae,1895,NA
Sorex.ornatus,1895,NA
Sorex.pacificus,1877,NA
Sorex.palustris,1828,NA
Sorex.planiceps,1911,NA
Sorex.portenkoi,1956,NA
Sorex.preblei,1922,NA
Sorex.pribilofensis,1895,NA
Sorex.raddei,1895,NA
Sorex.roboratus,1913,NA
Sorex.rohweri,2007,NA
Sorex.samniticus,1926,NA
Sorex.satunini,1922,NA
Sorex.saussurei,1892,NA
Sorex.sclateri,1897,NA
Sorex.sinalis,1912,NA
Sorex.sonomae,1921,NA
Sorex.stizodon,1895,NA
Sorex.tenellus,1895,NA
Sorex.thibetanus,1905,NA
Sorex.trowbridgii,1857,NA
Sorex.tundrensis,1900,NA
Sorex.ugyunak,1945,NA
Sorex.unguiculatus,1890,NA
Sorex.vagrans,1857,NA
Sorex.ventralis,1895,NA
Sorex.veraecrucis,1925,NA
Sorex.veraepacis,1877,NA
Sorex.volnuchini,1922,NA
Sorex.yukonicus,1997,NA
Soriculus.nigrescens,1842,NA
Sotalia.fluviatilis,1853,NA
Sotalia.guianensis,1864,NA
Sousa.chinensis,1765,NA
Sousa.teuszii,1892,NA
Spalacopus.cyanus,1782,NA
Spalax.arenarius,1939,NA
Spalax.ehrenbergi,1898,NA
Spalax.giganteus,1897,NA
Spalax.graecus,1898,NA
Spalax.leucodon,1840,NA
Spalax.microphthalmus,1770,NA
Spalax.nehringi,1898,NA
Spalax.uralensis,1939,NA
Spalax.zemni,1777,NA
Speothos.venaticus,1842,NA
Spermophilopsis.leptodactylus,1823,NA
Spermophilus.adocetus,1903,NA
Spermophilus.alashanicus,1888,NA
Spermophilus.annulatus,1842,NA
Spermophilus.armatus,1863,NA
Spermophilus.atricapillus,1889,NA
Spermophilus.beecheyi,1829,NA
Spermophilus.beldingi,1888,NA
Spermophilus.brevicauda,1843,NA
Spermophilus.brunneus,1928,NA
Spermophilus.canus,1898,NA
Spermophilus.citellus,1766,NA
Spermophilus.columbianus,1815,NA
Spermophilus.dauricus,1843,NA
Spermophilus.elegans,1863,NA
Spermophilus.erythrogenys,1841,NA
Spermophilus.franklinii,1822,NA
Spermophilus.fulvus,1823,NA
Spermophilus.lateralis,1823,NA
Spermophilus.madrensis,1901,NA
Spermophilus.major,1779,NA
Spermophilus.mexicanus,1777,NA
Spermophilus.mohavensis,1889,NA
Spermophilus.mollis,1863,NA
Spermophilus.musicus,1832,NA
Spermophilus.pallidicauda,1903,NA
Spermophilus.parryii,1825,NA
Spermophilus.perotensis,1893,NA
Spermophilus.pygmaeus,1778,NA
Spermophilus.ralli,1948,NA
Spermophilus.relictus,1923,NA
Spermophilus.richardsonii,1822,NA
Spermophilus.saturatus,1895,NA
Spermophilus.spilosoma,1833,NA
Spermophilus.suslicus,1770,NA
Spermophilus.taurensis,2007,NA
Spermophilus.tereticaudus,1858,NA
Spermophilus.townsendii,1839,NA
Spermophilus.tridecemlineatus,1821,NA
Spermophilus.undulatus,1778,NA
Spermophilus.variegatus,1777,NA
Spermophilus.washingtoni,1938,NA
